3;-1512;37
3;-1513;40
3;-1514;31
3;-1515;31
3;-1516;34
3;-1517;31
3;-1518;31
3;-1519;31
3;-1520;34
3;-1521;31
3;-1522;31
3;-1523;31
3;-1524;43
3;-1525;31
3;-1526;49
3;-1530;40
3;-1531;34
3;-1532;34
3;-1533;49
3;-1534;46
3;-1536;43
3;-1535;64
3;-1537;31
3;-1538;37
3;-1539;46
3;-1540;40
3;-1541;73
3;-1542;34
3;-1543;37
3;-1544;34
3;-1545;34
3;-1546;49
3;-1547;40
3;-1548;31
3;-1549;67
3;-1550;25
3;-1551;34
3;-1552;34
3;-1553;34
3;-1555;34
3;-1556;37
3;-1557;31
3;-1558;52
3;-1559;31
3;-1560;40
3;-1561;40
3;-1562;37
3;-1601;49
3;-1611;40
3;-1612;43
3;-1651;34
3;-1652;37
3;-1812;40
3;-1813;28
3;-1814;49
3;-1815;31
3;-1900;31
3;-1901;31
3;-1902;46
3;-1903;34
3;-1904;34
3;-2101;40
3;-2102;25
3;-2200;36
3;-2201;36
3;-2202;40
3;-2203;40
3;-2204;30
3;-2205;31
3;-2206;31
3;-2301;43
121;31;49
121;32;39
5;1;78
5;2;87
6;1;28
6;2;28
6;3;28
6;4;28
6;5;28
7;1;16
7;2;18
7;3;16
7;4;16
7;5;16
7;6;16
7;7;17
7;8;17
7;9;17
7;10;17
7;11;19
7;12;17
170;100;24
170;101;24
170;102;24
170;103;24
170;104;24
170;105;24
170;106;24
170;107;24
170;108;24
170;109;24
170;110;24
170;111;24
170;1001;27
170;1002;29
170;1003;30
170;1016;30
170;1004;35
170;1005;37
170;1006;34
170;1007;32
170;1008;27
170;1009;34
170;1010;30
170;1011;32
170;1012;28
170;1013;37
170;1014;34
170;1015;32
170;2001;29
170;2002;32
170;2003;32
170;2004;34
170;2005;34
170;4001;40
170;4002;40
170;4003;41
170;4004;41
170;4005;41
170;4006;41
170;4007;41
170;4008;43
170;4009;43
170;5001;26
170;5002;21
170;8001;25
170;8002;25
170;8003;25
170;8004;21
170;8005;24
170;8006;26
170;8007;23
170;8008;24
170;8009;23
170;8010;27
170;8011;30
170;8012;27
170;8013;30
170;8014;28
170;8015;25
170;8016;30
170;8017;29
170;8018;28
170;8019;28
170;8020;33
170;8021;33
170;8022;29
170;8023;29
170;8024;29
170;8025;26
170;8026;26
170;8027;27
170;8028;24
170;8029;24
170;8030;24
170;8031;24
170;8032;24
170;8033;24
170;8034;24
170;8035;29
170;8036;29
170;8037;30
170;8038;24
170;8039;29
170;8040;30
170;8041;29
170;8042;29
170;8043;29
170;8044;29
170;8045;29
170;8046;29
170;8047;29
170;8048;29
170;8049;29
170;8050;35
170;8051;35
170;8052;30
170;8053;24
170;8054;30
170;8055;27
170;8056;28
170;8057;28
170;8058;29
170;8059;32
170;8060;32
170;8061;32
170;8062;32
170;8063;27
170;8064;27
170;8065;32
170;8066;29
170;8067;25
170;8068;25
170;8069;26
170;8070;29
170;8071;29
170;8072;24
170;8073;25
170;8074;24
170;8075;24
170;8076;24
170;8077;24
170;8078;27
170;8079;24
170;8080;24
170;8081;27
170;8082;25
170;8083;28
170;8084;25
170;8085;36
170;8086;31
170;8087;31
170;8088;29
170;8089;29
170;8090;28
170;3001;31
170;3004;31
170;3005;38
170;3009;38
170;3012;28
170;3013;28
170;1017;37
170;1018;40
170;1019;37
170;1020;40
170;300101;24
170;331701;24
170;332201;24
170;333901;24
170;347601;24
170;347701;24
170;347801;24
170;347901;24
170;348101;24
170;348201;24
170;348301;24
170;348401;24
170;348501;24
170;348601;24
170;340301;24
170;340401;24
170;340601;24
170;340801;24
170;341001;24
170;341801;24
170;342001;24
170;342201;24
170;342601;24
170;343801;24
170;344501;24
170;345201;24
170;345301;24
170;345401;24
170;345601;24
170;346001;24
170;346201;24
170;346301;24
170;346401;24
170;346601;24
170;346801;24
170;346901;24
170;347101;24
170;347201;24
170;347301;24
170;347401;24
170;347501;24
170;341401;24
170;347001;24
170;348001;24
170;341601;24
170;345501;24
170;341201;24
170;300201;24
170;3008;31
170;3006;32
170;3007;32
8;8;68
8;9;61
8;10;59
8;11;60
8;12;66
8;27;107
8;36;56
8;37;57
8;39;67
8;42;65
8;43;65
8;44;64
8;45;65
8;46;67
8;47;66
8;48;68
8;49;65
8;50;68
200;42,0;468
200;43,1;482
200;44,2;500
200;44,3;500
200;45,4;485
200;45,5;485
200;46,6;500
200;46,7;500
200;47,8;473
200;48,9;467
200;49,10;488
75;0;36
75;1;51
75;2;44
75;3;46
75;4;47
75;5;45
75;11;39
75;12;37
75;13;34
75;14;23
75;15;37
75;16;39
75;17;41
75;18;23
75;19;22
75;101;45
75;1001;44
75;1002;44
75;1003;44
75;1004;44
75;1005;44
75;1006;44
75;1007;44
75;1008;44
75;1009;44
75;1010;44
75;1011;44
75;1012;44
75;2001;51
75;3001;43
9;0;30
9;1;37
9;2;37
9;3;67
9;4;68
9;5;47
9;6;43
9;7;88
9;8;64
9;9;52
9;10;65
9;11;82
9;12;85
9;13;64
9;14;85
9;15;52
9;16;34
9;17;46
9;18;94
9;19;70
9;20;55
9;21;55
9;22;58
9;23;64
9;24;64
9;25;121
9;26;72
9;27;51
9;28;70
9;29;55
77;10102;56
77;10103;56
77;10104;56
77;10105;56
77;10202;56
77;10203;56
77;10204;56
77;10205;56
77;10206;56
77;10302;56
77;10303;56
77;10304;56
77;10305;56
77;10306;56
77;10402;56
77;10403;56
77;10404;56
77;10405;56
77;10406;56
77;10407;56
77;10408;56
77;10502;56
77;10503;56
77;10504;56
77;10505;56
77;10506;56
77;10507;56
77;10508;56
77;10509;56
77;10510;56
77;10602;56
77;10603;56
77;10604;56
77;10605;56
77;10606;56
77;10607;56
77;10608;56
77;10609;56
77;10610;56
77;10702;56
77;10703;56
77;10704;56
77;10705;56
77;10706;56
77;10707;56
77;10708;56
77;10709;56
77;10710;56
77;10802;56
77;10803;56
77;10804;56
77;10805;56
77;10806;56
77;10807;56
77;10808;56
77;10809;56
77;10810;56
77;10902;56
77;10903;56
77;10904;56
77;10905;56
77;10906;56
77;10907;56
77;10908;56
77;10909;56
77;10910;56
77;11002;56
77;11003;56
77;11004;56
77;11005;56
77;11006;56
77;11007;56
77;11008;56
77;11009;56
77;11010;56
77;11102;56
77;11103;56
77;11104;56
77;11105;56
77;11106;56
77;11107;56
77;11108;56
77;11109;56
77;11110;56
77;11202;56
77;11203;56
77;11204;56
77;11205;56
77;11206;56
77;11207;56
77;11208;56
77;11209;56
77;11210;56
77;11302;56
77;11303;56
77;11304;56
77;11305;56
77;11306;56
77;11307;56
77;11308;56
77;11309;56
77;11310;56
77;11402;56
77;11403;56
77;11404;56
77;11405;56
77;11406;56
77;11407;56
77;11408;56
77;11409;56
77;11410;56
77;11502;56
77;11503;56
77;11504;56
77;11505;56
77;11506;56
77;11507;56
77;11508;56
77;11509;56
77;11510;56
77;11602;56
77;11603;56
77;11604;56
77;11605;56
77;11606;56
77;11607;56
77;11608;56
77;11609;56
77;11610;56
77;11702;56
77;11703;56
77;11704;56
77;11705;56
77;11706;56
77;11707;56
77;11708;56
77;11709;56
77;11710;56
77;11802;56
77;11803;56
77;11804;56
77;11805;56
77;11806;56
77;11807;56
77;11808;56
77;11809;56
77;11810;56
77;11902;56
77;11903;56
77;11904;56
77;11905;56
77;11906;56
77;11907;56
77;11908;56
77;11909;56
77;11910;56
77;12002;56
77;12003;56
77;12004;56
77;12005;56
77;12006;56
77;12007;56
77;12008;56
77;12009;56
77;12010;56
77;30302;58
77;30303;58
77;30304;58
77;30305;58
77;30306;58
77;30307;58
77;30308;58
77;30309;58
77;30310;58
77;30311;58
77;30312;58
77;30313;58
77;30314;58
77;30315;58
77;20102;58
77;20103;58
77;20104;58
77;20105;58
77;20202;58
77;20203;58
77;20204;58
77;20205;58
77;20302;58
77;20303;58
77;20304;58
77;20305;58
77;20402;58
77;20403;58
77;20404;58
77;20405;58
77;20502;58
77;20503;58
77;20504;58
77;20505;58
77;20602;58
77;20603;58
77;20604;58
77;20605;58
77;20702;58
77;20703;58
77;20704;58
77;20705;58
77;20802;58
77;20803;58
77;20804;58
77;20805;58
77;20902;58
77;20903;58
77;20904;58
77;20905;58
77;21002;58
77;21003;58
77;21004;58
77;21005;58
10;1,101,10101;289
10;1,101,10102;265
10;1,101,10103;246
10;1,101,10104;270
10;1,101,10105;284
10;1,102,10201;279
10;1,102,10202;267
10;1,102,10203;315
10;1,102,10204;304
10;1,102,10205;305
10;1,102,10206;295
10;1,103,10301;295
10;1,103,10302;291
10;1,103,10303;285
10;1,103,10304;271
10;1,103,10305;274
10;1,103,10306;271
10;1,104,10401;295
10;1,104,10402;289
10;1,104,10403;296
10;1,104,10404;276
10;1,104,10405;265
10;1,104,10406;294
10;1,104,10407;290
10;1,104,10408;288
10;1,105,10501;284
10;1,105,10502;299
10;1,105,10503;282
10;1,105,10504;297
10;1,105,10505;285
10;1,105,10506;315
10;1,105,10507;259
10;1,105,10508;301
10;1,105,10509;291
10;1,105,10510;271
10;1,106,10601;301
10;1,106,10602;275
10;1,106,10603;296
10;1,106,10604;289
10;1,106,10605;276
10;1,106,10606;288
10;1,106,10607;281
10;1,106,10608;258
10;1,106,10609;295
10;1,106,10610;241
10;1,107,10701;260
10;1,107,10702;296
10;1,107,10703;300
10;1,107,10704;288
10;1,107,10705;297
10;1,107,10706;276
10;1,107,10707;271
10;1,107,10708;298
10;1,107,10709;294
10;1,107,10710;280
10;1,108,10801;289
10;1,108,10802;266
10;1,108,10803;263
10;1,108,10804;274
10;1,108,10805;294
10;1,108,10806;258
10;1,108,10807;290
10;1,108,10808;273
10;1,108,10809;259
10;1,108,10810;298
10;1,109,10901;293
10;1,109,10902;305
10;1,109,10903;306
10;1,109,10904;268
10;1,109,10905;279
10;1,109,10906;279
10;1,109,10907;289
10;1,109,10908;286
10;1,109,10909;309
10;1,109,10910;286
10;1,110,11001;283
10;1,110,11002;263
10;1,110,11003;299
10;1,110,11004;280
10;1,110,11005;297
10;1,110,11006;291
10;1,110,11007;281
10;1,110,11008;258
10;1,110,11009;277
10;1,110,11010;268
10;1,111,11101;280
10;1,111,11102;254
10;1,111,11103;296
10;1,111,11104;271
10;1,111,11105;285
10;1,111,11106;279
10;1,111,11107;287
10;1,111,11108;294
10;1,111,11109;286
10;1,111,11110;259
10;1,112,11201;289
10;1,112,11202;284
10;1,112,11203;284
10;1,112,11204;259
10;1,112,11205;288
10;1,112,11206;270
10;1,112,11207;290
10;1,112,11208;273
10;1,112,11209;289
10;1,112,11210;280
10;1,113,11301;271
10;1,113,11302;293
10;1,113,11303;269
10;1,113,11304;250
10;1,113,11305;273
10;1,113,11306;246
10;1,113,11307;272
10;1,113,11308;270
10;1,113,11309;247
10;1,113,11310;268
10;1,114,11401;265
10;1,114,11402;263
10;1,114,11403;278
10;1,114,11404;259
10;1,114,11405;270
10;1,114,11406;282
10;1,114,11407;257
10;1,114,11408;270
10;1,114,11409;283
10;1,114,11410;277
10;1,115,11501;274
10;1,115,11502;260
10;1,115,11503;275
10;1,115,11504;262
10;1,115,11505;270
10;1,115,11506;267
10;1,115,11507;290
10;1,115,11508;279
10;1,115,11509;268
10;1,115,11510;268
10;1,116,11601;271
10;1,116,11602;259
10;1,116,11603;269
10;1,116,11604;281
10;1,116,11605;260
10;1,116,11606;281
10;1,116,11607;264
10;1,116,11608;288
10;1,116,11609;257
10;1,116,11610;258
10;1,117,11701;274
10;1,117,11702;256
10;1,117,11703;281
10;1,117,11704;290
10;1,117,11705;251
10;1,117,11706;266
10;1,117,11707;261
10;1,117,11708;264
10;1,117,11709;266
10;1,117,11710;261
10;1,118,11801;256
10;1,118,11802;259
10;1,118,11803;260
10;1,118,11804;266
10;1,118,11805;269
10;1,118,11806;263
10;1,118,11807;252
10;1,118,11808;285
10;1,118,11809;275
10;1,118,11810;273
10;1,119,11901;262
10;1,119,11902;250
10;1,119,11903;263
10;1,119,11904;269
10;1,119,11905;272
10;1,119,11906;266
10;1,119,11907;273
10;1,119,11908;282
10;1,119,11909;251
10;1,119,11910;258
10;1,120,12001;277
10;1,120,12002;280
10;1,120,12003;266
10;1,120,12004;269
10;1,120,12005;248
10;1,120,12006;257
10;1,120,12007;273
10;1,120,12008;273
10;1,120,12009;263
10;1,120,12010;273
10;1,201,20101;316
10;1,201,20102;293
10;1,201,20103;316
10;1,201,20104;295
10;1,201,20105;285
10;1,202,20201;299
10;1,202,20202;313
10;1,202,20203;294
10;1,202,20204;291
10;1,202,20205;302
10;1,203,20301;311
10;1,203,20302;298
10;1,203,20303;294
10;1,203,20304;306
10;1,203,20305;293
10;1,204,20401;299
10;1,204,20402;307
10;1,204,20403;303
10;1,204,20404;288
10;1,204,20405;314
10;1,205,20501;284
10;1,205,20502;295
10;1,205,20503;291
10;1,205,20504;309
10;1,205,20505;305
10;1,206,20601;311
10;1,206,20602;292
10;1,206,20603;300
10;1,206,20604;309
10;1,206,20605;293
10;1,207,20701;287
10;1,207,20702;316
10;1,207,20703;297
10;1,207,20704;294
10;1,207,20705;314
10;1,208,20801;293
10;1,208,20802;301
10;1,208,20803;297
10;1,208,20804;300
10;1,208,20805;287
10;1,209,20901;302
10;1,209,20902;301
10;1,209,20903;297
10;1,209,20904;312
10;1,209,20905;314
10;1,210,21001;296
10;1,210,21002;292
10;1,210,21003;303
10;1,210,21004;285
10;1,210,21005;291
10;0,0,30101;253
10;0,0,30102;267
10;0,0,30103;266
10;0,0,30201;245
10;0,0,30202;294
10;0,0,30203;305
10;0,0,30301;281
10;0,0,30302;271
10;0,0,30303;276
10;0,0,30304;274
10;0,0,30305;254
10;0,0,30306;284
10;0,0,30307;247
10;0,0,30308;276
10;0,0,30309;296
10;0,0,30310;255
10;0,0,30311;254
10;0,0,30312;274
10;0,0,30313;260
10;0,0,30314;253
10;0,0,30315;281
10;0,0,30391;208
10;0,0,30401;298
10;0,0,30501;253
10;0,0,30502;253
10;0,0,30503;253
10;0,0,30601;283
10;0,0,30701;295
10;0,0,9999;209
10;0,0,71001;240
10;0,0,71002;240
10;0,0,71003;228
10;0,0,71004;240
10;0,0,71005;237
10;0,0,71006;234
10;0,0,71007;231
10;0,0,71008;246
10;0,0,71009;237
10;0,0,71010;237
10;0,0,71011;264
10;0,0,71012;264
10;0,0,71013;264
10;0,0,71014;264
10;0,0,71015;264
10;0,0,71016;264
10;0,0,71017;264
10;0,0,71018;264
10;0,0,71019;264
10;0,0,71020;264
10;0,0,71021;264
10;0,0,71022;264
10;0,0,71023;264
10;0,0,71024;264
10;0,0,71025;264
10;0,0,71026;264
10;0,0,71027;264
10;0,0,71028;264
10;0,0,71029;264
10;0,0,71030;264
11;0;27
11;1;29
11;2;29
11;10;29
11;11;29
11;12;30
11;13;30
11;14;29
11;15;30
11;16;29
11;17;29
11;101;29
11;102;29
12;70;92
12;76;96
12;77;118
12;78;127
12;79;117
12;80;94
12;81;127
12;82;102
12;83;151
12;84;151
12;85;157
12;86;154
12;87;148
12;88;143
12;100;23
12;101;147
12;103;121
12;104;167
12;105;179
12;106;101
12;107;121
12;108;136
12;109;92
12;110;179
12;111;127
12;112;170
12;113;146
13;100001;22
13;100002;22
13;100003;22
13;100004;52
13;100005;66
13;100006;45
13;100007;59
13;100008;47
13;100009;50
13;100010;22
13;100011;16
13;100012;16
13;100013;16
13;100014;38
13;9000001;27
13;9000002;50
13;9000003;18
13;9000004;31
13;9000005;22
13;9000006;24
13;9000007;24
13;9000008;24
13;9000009;18
13;9100001;20
13;9100005;22
160;-1;38
160;0;25
160;2000;24
160;20000;26
14;70201;61
14;70202;61
14;70203;61
14;70204;61
14;70205;61
14;70206;61
14;70207;61
14;70208;61
14;70209;61
14;70210;62
14;70211;62
14;70212;62
14;70213;62
14;70214;62
14;70215;62
14;70216;62
14;70217;62
14;70218;62
14;70219;62
14;70220;62
14;70221;62
14;70301;61
14;70302;61
14;70303;61
14;70304;61
14;70305;61
14;70306;61
14;70307;61
14;70308;61
14;70309;61
14;70310;62
14;70311;62
14;70312;62
14;70313;62
14;70314;62
14;70315;62
14;70316;62
14;70317;62
14;70318;62
14;70319;62
14;70320;62
14;70401;61
14;70402;61
14;70403;61
14;70404;61
14;70405;61
14;70406;61
14;70407;61
14;70408;61
14;70409;61
14;70410;62
14;70411;62
14;70412;62
14;70413;62
14;70414;62
14;70415;62
14;70416;62
14;70417;62
14;70418;62
14;70419;62
14;70420;62
15;340301;11
15;340401;11
15;341001;11
15;341601;11
15;342001;11
15;341801;11
15;341201;11
15;342201;11
15;341401;11
15;346601;11
15;345101;11
15;347501;11
15;347401;11
15;347301;11
15;347201;11
15;347101;11
15;347001;11
15;346901;11
15;346801;11
15;346401;11
15;346301;11
15;346201;11
15;346001;11
15;345601;11
15;345501;11
15;345401;11
15;345301;11
15;345201;11
15;344501;11
15;343801;11
15;342601;11
15;340801;11
15;340601;11
15;348601;11
15;348501;11
15;348401;11
15;348301;11
15;348201;11
15;348101;11
15;348001;11
15;347901;11
15;347801;11
15;347701;11
15;347601;11
15;334801;11
15;334701;11
15;334601;11
15;334501;11
15;334401;11
15;334301;11
15;334201;11
15;334101;11
15;334001;11
15;333901;11
15;332801;11
15;332701;11
15;332601;11
15;332301;11
15;332201;11
15;332001;11
15;331701;11
15;331601;11
15;331501;11
15;331401;11
15;331301;11
15;331201;11
15;331101;11
15;331001;11
15;330901;11
15;330801;11
15;330701;11
15;330601;11
15;330501;11
15;330401;11
15;330301;11
15;330201;11
15;330101;11
15;321801;11
15;324001;11
15;323901;11
15;323801;11
15;323701;11
15;323601;11
15;323501;11
15;322101;11
15;321701;11
15;321501;11
15;321401;11
15;321301;11
15;321201;11
15;321101;11
15;321001;11
15;320901;11
15;320801;11
15;320701;11
15;320601;11
15;320501;11
15;320401;11
15;320301;11
15;320201;11
15;320101;11
16;5001;87
16;5020;80
16;5002;84
16;5003;80
16;5019;84
16;5025;86
16;5006;84
16;5010;72
16;5027;80
16;5007;83
16;5013;81
16;5031;78
16;5004;81
16;5026;90
16;5029;79
16;5012;79
16;5015;87
16;5014;76
16;5035;55
16;5036;62
16;5037;59
16;5038;65
16;5039;65
16;5040;66
16;5044;66
16;5045;66
16;5046;66
16;5047;66
102;101;185
102;102;40
102;103;40
102;104;40
102;201;42
102;202;42
102;203;42
102;204;42
102;301;59
102;302;42
102;303;42
102;304;42
102;1010101;46
102;1010102;46
102;1010103;46
102;1010104;46
102;1020101;46
102;1020102;46
102;1020103;46
102;1020104;46
102;1020201;46
102;1020202;46
102;1020203;46
102;1020204;46
102;1030101;46
102;1030102;46
102;1030103;46
102;1030104;46
102;1040101;46
102;1040102;46
102;1040103;46
102;1040104;46
102;1050101;46
102;1050102;46
102;1050103;46
102;1050104;46
102;1050201;46
102;1050202;46
102;1050203;46
102;1050204;46
102;1060101;46
102;1060102;46
102;1060103;46
102;1060104;46
102;1070101;46
102;1070102;46
102;1070103;46
102;1070104;46
102;1070201;46
102;1070202;46
102;1070203;46
102;1070204;46
102;1080101;46
102;1080102;46
102;1080103;46
102;1080104;46
102;1080201;46
102;1080202;46
102;1080203;46
102;1080204;46
102;1090101;46
102;1090102;46
102;1090103;46
102;1090104;46
102;1090201;46
102;1090202;46
102;1090203;46
102;1090204;46
102;1100101;46
102;1100102;46
102;1100103;46
102;1100104;46
102;1100201;46
102;1100202;46
102;1100203;46
102;1100204;46
102;1110101;46
102;1110102;46
102;1110103;46
102;1110104;46
102;1110201;46
102;1110202;46
102;1110203;46
102;1110204;46
102;1120101;46
102;1120102;46
102;1120103;46
102;1120104;46
102;1120201;46
102;1120202;46
102;1120203;46
102;1120204;46
102;1130101;46
102;1130102;46
102;1130103;46
102;1130104;46
102;1140101;46
102;1140102;46
102;1140103;46
102;1140104;46
102;1140201;46
102;1140202;46
102;1140203;46
102;1140204;46
102;1150101;46
102;1150102;46
102;1150103;46
102;1150104;46
102;1160101;46
102;1160102;46
102;1160103;46
102;1160104;46
102;1160201;46
102;1160202;46
102;1160203;46
102;1160204;46
102;1170101;46
102;1170102;46
102;1170103;46
102;1170104;46
102;1180101;46
102;1180102;64
102;1180103;46
102;1180104;46
102;1190101;46
102;1190102;46
102;1190103;46
102;1190104;62
102;1200101;46
